Date,Price
24-05-2010,65.658607
25-05-2010,63.809227
26-05-2010,65.915794
27-05-2010,67.581482
28-05-2010,69.369591
31-05-2010,69.369591
01-06-2010,69.32058
02-06-2010,68.904205
03-06-2010,69.932999
04-06-2010,71.243439
07-06-2010,70.471855
08-06-2010,70.961784
09-06-2010,71.321426
10-06-2010,71.950897
11-06-2010,72.336281
14-06-2010,73.50531
15-06-2010,74.944023
16-06-2010,74.738525
17-06-2010,75.509293
18-06-2010,75.76619
21-06-2010,76.845253
22-06-2010,77.53894
23-06-2010,77.808716
24-06-2010,78.554054
25-06-2010,77.448776
28-06-2010,76.472748
29-06-2010,76.13871
30-06-2010,78.476974
01-07-2010,77.847252
02-07-2010,77.731636
05-07-2010,77.629135
06-07-2010,77.821831
07-07-2010,77.590591
08-07-2010,77.885788
09-07-2010,77.166672
12-07-2010,77.063622
13-07-2010,76.845253
14-07-2010,76.691109
15-07-2010,77.101929
16-07-2010,76.652565
19-07-2010,74.854141
20-07-2010,74.879807
21-07-2010,75.111038
22-07-2010,76.485542
23-07-2010,77.50042
26-07-2010,77.770187
27-07-2010,78.168655
28-07-2010,78.964867
29-07-2010,79.671646
30-07-2010,79.324806
02-08-2010,80.365341
03-08-2010,79.337143
04-08-2010,79.799606
05-08-2010,80.057045
06-08-2010,81.57235
09-08-2010,81.675636
10-08-2010,80.80159
11-08-2010,79.620018
12-08-2010,78.592583
13-08-2010,80.288277
16-08-2010,81.315689
17-08-2010,81.983932
18-08-2010,83.499275
19-08-2010,84.938301
20-08-2010,83.60257
23-08-2010,81.957741
24-08-2010,82.138092
25-08-2010,82.471848
26-08-2010,84.219162
27-08-2010,82.831787
30-08-2010,81.855232
31-08-2010,83.833778
01-09-2010,83.833778
02-09-2010,85.015373
03-09-2010,84.27005
06-09-2010,85.194962
07-09-2010,85.400749
08-09-2010,84.424194
09-09-2010,83.422203
13-09-2010,83.85923
14-09-2010,84.88665
15-09-2010,86.146072
16-09-2010,86.017357
17-09-2010,86.505249
20-09-2010,90.770668
21-09-2010,88.715042
22-09-2010,89.768661
23-09-2010,90.693588
24-09-2010,92.106415
27-09-2010,91.669365
28-09-2010,91.669365
29-09-2010,89.202927
30-09-2010,91.618507
